0,0.0001,358067.84633636475,36.08255312591791,358067.84633636475,0.15021219104528427,0.15021219104528427,36.08255312591791,358067.84633636475
1,9.8e-05,11550.517658472061,34.42415206134319,11550.517658472061,0.1392322562634945,0.1392322562634945,34.42415206134319,11550.517658472061
2,9.604e-05,533.504735827446,32.74682188779116,533.504735827446,0.12722760513424874,0.12722760513424874,32.74682188779116,533.504735827446
3,9.41192e-05,202.53398004174232,29.72855779528618,202.53398004174232,0.1148734599351883,0.1148734599351883,29.72855779528618,202.53398004174232
4,9.2236816e-05,112.46814535558224,28.084372743964195,112.46814535558224,0.09953640848398208,0.09953640848398208,28.084372743964195,112.46814535558224
5,9.039207968e-05,83.65760673582554,24.819535844027996,83.65760673582554,0.10759498178958893,0.09953640848398208,24.819535844027996,83.65760673582554
6,8.858423808639999e-05,69.13971447944641,25.520683281123638,69.13971447944641,0.1018595814704895,0.09953640848398208,24.819535844027996,69.13971447944641
7,8.681255332467199e-05,71.07203859090805,23.769004069268703,71.07203859090805,0.10541554540395737,0.09953640848398208,23.769004069268703,69.13971447944641
8,8.507630225817855e-05,58.59047354757786,24.27621515095234,58.59047354757786,0.10641693770885467,0.09953640848398208,23.769004069268703,58.59047354757786
9,8.337477621301498e-05,52.00599217414856,23.25427121669054,52.00599217414856,0.11800191849470139,0.09953640848398208,23.25427121669054,52.00599217414856
10,8.170728068875468e-05,49.29750667512417,23.625049628317356,49.29750667512417,0.1414544962346554,0.09953640848398208,23.25427121669054,49.29750667512417
11,8.00731350749796e-05,46.275090634822845,22.865023024380207,46.275090634822845,0.10586986392736435,0.09953640848398208,22.865023024380207,46.275090634822845
12,7.847167237347999e-05,44.231911815702915,22.89841153472662,44.231911815702915,0.11910459920763969,0.09953640848398208,22.865023024380207,44.231911815702915
13,7.690223892601038e-05,42.341375946998596,22.44997725263238,42.341375946998596,0.11967774629592895,0.09953640848398208,22.44997725263238,42.341375946998596
14,7.536419414749018e-05,47.272363282740116,23.755687423050404,47.272363282740116,0.10256431251764297,0.09953640848398208,22.44997725263238,42.341375946998596
15,7.385691026454039e-05,39.99719522148371,22.951298519968987,39.99719522148371,0.11671026647090912,0.09953640848398208,22.44997725263238,39.99719522148371
16,7.237977205924956e-05,38.517025880515575,22.27819238230586,38.517025880515575,0.11660218089818955,0.09953640848398208,22.27819238230586,38.517025880515575
17,7.093217661806457e-05,44.204543340951204,22.01147073507309,44.204543340951204,0.11042077913880348,0.09953640848398208,22.01147073507309,38.517025880515575
18,6.951353308570328e-05,35.00816169381142,21.024115324020386,35.00816169381142,0.15569249168038368,0.09953640848398208,21.024115324020386,35.00816169381142
19,6.812326242398921e-05,36.063926719129086,22.18710145354271,36.063926719129086,0.12898262739181518,0.09953640848398208,21.024115324020386,35.00816169381142
20,6.676079717550943e-05,37.3498592376709,22.762047838419676,37.3498592376709,0.13558862507343292,0.09953640848398208,21.024115324020386,35.00816169381142
21,6.542558123199923e-05,34.27948673814535,22.661855943500996,34.27948673814535,0.11695819050073623,0.09953640848398208,21.024115324020386,34.27948673814535
22,6.411706960735925e-05,32.64011437445879,22.143006175756454,32.64011437445879,0.127593557536602,0.09953640848398208,21.024115324020386,32.64011437445879
23,6.283472821521206e-05,37.36424472928047,21.583458859473467,37.36424472928047,0.11295304745435715,0.09953640848398208,21.024115324020386,32.64011437445879
24,6.157803365090782e-05,30.92313626408577,20.850601453334093,30.92313626408577,0.12253321334719658,0.09953640848398208,20.850601453334093,30.92313626408577
25,6.034647297788967e-05,33.373689100146294,21.43357416987419,33.373689100146294,0.1260216936469078,0.09953640848398208,20.850601453334093,30.92313626408577
